Date,Open,High,Low,Close,SMA5,SMA10,SMA20,SMA60,Vol,MA5,MA10,DIF,MACD9,OSC,K,D,S_P500,SOXX,ADR,TaiwanAll
2011/11/23,74,74.5,73.1,73.4,74.12,74.39,74.1,71.06,43985,41257,42414,0.81,1.04,-0.23,42.00%,55.84%,1188.04,359.66,12.56,6806.43
2011/11/24,72.9,73.2,72.6,72.8,73.54,74.41,74.14,71.12,47609,43790,42230,0.64,0.96,-0.31,29.96%,47.22%,1161.79,348.17,12.2,6864.39
2011/11/25,73,73.3,71.3,71.6,73.02,74.23,74.07,71.16,38314,40161,43309,0.44,0.85,-0.42,22.10%,38.85%,1161.79,348.17,12.2,6784.52
2011/11/28,71.6,74.4,71.6,73.6,73.08,74,74.07,71.24,34957,42471,40432,0.38,0.76,-0.38,31.05%,36.25%,1158.67,344.14,12.07,6898.78
2011/11/29,73.8,74.2,72.9,73.6,73,73.76,74.06,71.34,42725,41518,40988,0.35,0.68,-0.33,37.01%,36.50%,1192.55,355.17,12.55,6988.65
2011/11/30,74,74.6,73,74.6,73.24,73.68,74.09,71.48,51450,43011,42134,0.37,0.62,-0.24,52.88%,41.96%,1195.19,352.62,12.4,6904.12
2011/12/1,75.5,76.6,75.5,76.6,74,73.77,74.25,71.65,78593,49208,46499,0.56,0.6,-0.05,68.59%,50.84%,1246.96,373.32,12.92,7178.69
2011/12/2,76.6,76.8,75.4,76,74.88,73.95,74.32,71.77,35343,48614,44387,0.67,0.62,0.05,74.21%,58.63%,1244.58,375.31,13.21,7140.68
2011/12/5,76,76.3,75.4,76.3,75.42,74.25,74.38,71.9,30151,47652,45062,0.76,0.65,0.11,79.78%,65.68%,1244.28,374.57,13.12,7098.08
2011/12/6,76.3,76.3,75.3,75.4,75.78,74.39,74.43,72,43140,47735,44627,0.78,0.67,0.11,78.03%,69.79%,1257.08,378.12,13.22,6956.28
2011/12/7,76.5,76.5,75.4,76.4,76.14,74.69,74.54,72.14,40913,45628,44320,0.83,0.7,0.13,82.93%,74.17%,1258.47,377.41,12.94,7033
2011/12/8,76.7,76.7,75.3,76.3,76.08,75.04,74.73,72.29,31711,36252,42730,0.86,0.73,0.12,85.42%,77.92%,1261.01,381.85,13.22,6982.9
2011/12/9,76,76,73.5,74.1,75.7,75.29,74.76,72.37,42028,37589,43101,0.74,0.73,0,67.20%,74.35%,1234.35,371.13,12.94,6893.3
2011/12/12,75.1,75.2,74.1,75,75.44,75.43,74.72,72.44,28590,37276,42464,0.66,0.72,-0.06,62.34%,70.35%,1255.19,375.67,13.08,6949.04
2011/12/13,73.7,75.2,73.7,75.2,75.4,75.59,74.68,72.5,31354,34919,41327,0.6,0.7,-0.1,58.73%,66.48%,1236.47,365.15,12.93,6896.31
2011/12/14,75.1,75.1,73.9,74.5,75.02,75.58,74.63,72.57,29241,32585,39106,0.51,0.66,-0.15,49.26%,60.74%,1225.73,356.53,12.72,6922.57
2011/12/15,74.1,74.1,72.5,72.5,74.26,75.17,74.47,72.58,36002,33443,34847,0.31,0.59,-0.28,32.84%,51.44%,1211.82,350.73,12.55,6764.59
2011/12/16,72.8,73.4,72.5,72.7,73.98,74.84,74.4,72.64,22605,29558,33574,0.15,0.5,-0.35,23.48%,42.12%,1215.75,350.04,12.5,6785.09
2011/12/19,73.5,73.5,72,72.5,73.48,74.46,74.36,72.72,24542,28749,33013,0,0.4,-0.4,19.20%,34.48%,1219.66,352.86,12.76,6633.33
2011/12/20,72.9,72.9,72,72.8,73,74.2,74.3,72.82,27359,27950,31435,-0.11,0.3,-0.41,18.47%,29.14%,1205.35,343.36,12.32,6662.64
2011/12/21,74.9,76,74.1,76,73.3,74.16,74.43,72.92,54091,32920,32752,0.03,0.24,-0.22,45.65%,34.64%,1241.3,358.73,12.66,6966.48
2011/12/22,75.3,75.5,74.4,75,73.8,74.03,74.54,73,26771,31074,32258,0.09,0.21,-0.12,55.43%,41.57%,1243.72,354.45,12.71,6966.35
2011/12/23,75.8,75.8,74.6,75.4,74.34,74.16,74.73,73.08,30277,32608,31083,0.17,0.21,-0.03,65.29%,49.48%,1254,366.81,12.91,7110.73
2011/12/26,75.4,75.5,74.7,75,74.84,74.16,74.8,73.16,11335,29967,29358,0.21,0.21,0,68.53%,55.83%,1265.33,368.6,12.92,7092.58
2011/12/27,74.8,75.5,74.7,75.5,75.38,74.19,74.89,73.28,14642,27423,27687,0.26,0.22,0.04,74.85%,62.17%,1265.33,368.6,12.92,7085.03
2011/12/28,75.3,75.7,74.9,75.7,75.32,74.31,74.95,73.39,20047,20614,26767,0.31,0.24,0.07,80.73%,68.36%,1265.43,368.01,13.02,7056.67
2011/12/29,75.4,75.9,75.2,75.8,75.48,74.64,74.91,73.5,24791,20218,25646,0.36,0.26,0.1,85.49%,74.07%,1249.64,362.59,12.92,7074.82
2011/12/30,75.7,75.9,74.9,75.8,75.56,74.95,74.9,73.61,32284,20620,26614,0.39,0.29,0.1,88.66%,78.93%,1263.02,365.93,13.02,7072.08
2012/1/2,75,75.4,74.7,75,75.56,75.2,74.83,73.71,14945,21342,25654,0.36,0.3,0.06,74.90%,77.59%,1257.6,364.44,12.91,6952.21
2012/1/3,75.5,75.9,75.2,75.7,75.6,75.49,74.85,73.81,21224,22658,25041,0.38,0.32,0.07,78.82%,78.00%,1257.6,364.44,12.91,7053.38
2012/1/4,76.1,76.1,75.5,75.8,75.62,75.47,74.82,73.9,34126,25474,23044,0.41,0.34,0.07,79.21%,78.40%,1277.06,368.6,13.26,7082.97
2012/1/5,76,76,75.3,76,75.66,75.57,74.8,73.99,28077,26131,23175,0.43,0.35,0.07,83.76%,80.19%,1277.3,368.66,13.14,7130.86
2012/1/6,75.9,75.9,74.9,75.6,75.62,75.59,74.88,74.08,30123,25699,23159,0.41,0.37,0.05,77.27%,79.22%,1281.06,374.17,13.26,7120.51
2012/1/9,75.2,75.6,74.6,75.6,75.74,75.65,74.91,74.15,27656,28241,24792,0.38,0.37,0.01,73.74%,77.39%,1277.81,375.22,13.15,7093.04
2012/1/10,76,76.5,75.8,76.5,75.9,75.75,74.97,74.25,62064,36409,29534,0.43,0.38,0.05,82.49%,79.09%,1280.7,382.59,13.38,7178.87
2012/1/11,76.8,77,76.1,76.5,76.04,75.83,75.07,74.34,44295,38443,31959,0.48,0.4,0.08,81.38%,79.85%,1292.08,386.28,13.77,7188.21
2012/1/12,76.7,77.1,76.5,77,76.24,75.95,75.3,74.46,55521,43932,35032,0.55,0.43,0.12,86.25%,81.99%,1292.48,387.89,13.66,7186.58
2012/1/13,77.2,78,77,77.5,76.62,76.12,75.54,74.58,57758,49459,37579,0.64,0.47,0.17,85.93%,83.30%,1295.5,391.75,13.83,7181.54
2012/1/16,76.1,76.9,74.6,75.3,76.56,76.15,75.68,74.64,37711,51470,39856,0.55,0.49,0.06,64.15%,76.92%,1289.09,383.47,13.75,7103.62
2012/1/17,75.9,75.9,74.9,75.6,76.38,76.14,75.82,74.71,43995,47856,42133,0.47,0.48,-0.02,52.57%,68.80%,1289.09,383.47,13.75,7221.08
2012/1/18,75.9,76.7,75.6,76.7,76.42,76.23,75.85,74.79,57182,50433,44438,0.47,0.48,-0.01,55.64%,64.41%,1293.67,385.22,13.46,7233.69
2012/1/30,78,79.5,77.2,78.7,76.76,76.5,76.04,74.9,147548,68839,56385,0.64,0.51,0.12,64.98%,64.60%,1308.04,404.6,13.83,7407.41
2012/1/31,78.1,78.5,76.3,78.5,76.96,76.79,76.19,74.99,87917,74871,62165,0.71,0.55,0.16,69.85%,66.35%,1313.01,408.74,13.98,7517.08
2012/2/1,77.5,77.7,76.7,77,77.3,76.93,76.29,75.05,47222,76773,64121,0.7,0.58,0.12,62.89%,65.20%,1312.41,408.94,14.08,7549.21
2012/2/2,77.5,77.5,76.1,76.8,77.54,76.96,76.36,75.1,54066,78787,63322,0.65,0.6,0.06,56.90%,62.43%,1324.09,418.74,14.19,7652.46
2012/2/3,76.3,76.4,75.6,76.2,77.44,76.93,76.38,75.14,49362,77223,63828,0.56,0.59,-0.03,48.81%,57.89%,1325.54,420.56,13.91,7674.99
2012/2/4,76.4,76.7,76,76.5,77,76.88,76.42,75.19,22961,52306,60572,0.5,0.57,-0.07,45.47%,53.75%,1344.9,427.99,14.05,7741.24
2012/2/6,77.3,77.5,76.6,77.4,76.78,76.87,76.5,75.24,47596,44241,59556,0.51,0.56,-0.05,48.43%,51.98%,1344.9,427.99,14.05,7687.98
2012/2/7,77.5,77.5,76.8,77.4,76.86,77.08,76.62,75.28,30009,40799,58786,0.52,0.55,-0.03,47.67%,50.54%,1344.33,421.87,13.99,7707.44
2012/2/8,77.5,77.5,76.9,77.5,77,77.27,76.71,75.33,35601,37106,57946,0.53,0.55,-0.02,48.02%,49.70%,1347.05,422.3,14.05,7869.91
2012/2/9,77,78,76.5,78,77.36,77.4,76.82,75.39,70988,41431,59327,0.55,0.55,0,59.60%,53.00%,1349.96,427.59,14.19,7910.78
2012/2/10,78,78,76.7,76.9,77.44,77.22,76.86,75.46,47270,46293,49299,0.52,0.54,-0.02,57.79%,54.60%,1351.95,428.98,14.28,7862.27
2012/2/13,76.4,77.1,76.2,76.6,77.28,77.03,76.91,75.52,36415,44057,44149,0.45,0.52,-0.07,52.41%,53.87%,1342.64,420.15,13.84,7912.91
2012/2/14,77.1,77.4,76.2,77.3,77.26,77.06,77,75.54,42110,46477,43638,0.43,0.5,-0.08,58.55%,55.43%,1351.77,421.73,14.11,7884.08
2012/2/15,77.6,78.5,77.6,78.5,77.46,77.23,77.1,75.58,71500,53657,45381,0.5,0.5,0,72.37%,61.08%,1350.5,423.46,14.18,8005.24
2012/2/16,78.5,78.9,78,78.5,77.56,77.46,77.2,75.63,59907,51440,46436,0.57,0.52,0.05,76.64%,66.27%,1343.23,425.48,14.32,7869.7
2012/2/17,79.5,81.1,79.4,80,78.18,77.81,77.35,75.7,78980,57782,52038,0.74,0.56,0.18,76.94%,69.82%,1358.04,435.88,14.53,7894.36
2012/2/20,80.6,80.8,79.7,80,78.86,78.07,77.47,75.8,31811,56862,50459,0.88,0.62,0.25,77.15%,72.27%,1361.23,432.04,14.62,7954.82
2012/2/21,80,80,79.3,80,79.4,78.33,77.71,75.91,28138,54067,50272,0.94,0.69,0.26,77.28%,73.94%,1361.23,432.04,14.62,7921.5
2012/2/22,79.9,80,79,79.7,79.64,78.55,77.91,76.01,41143,47996,50826,0.97,0.74,0.23,75.33%,74.40%,1362.21,426,14.38,8001.68
2012/2/23,79,79.4,77.7,78.1,79.56,78.56,77.98,76.09,59975,48009,49725,0.88,0.77,0.11,63.15%,70.65%,1357.66,424.06,14.48,7937.3
2012/2/24,77.5,79.1,77.2,79.1,79.38,78.78,78,76.19,41026,40419,49101,0.82,0.78,0.04,61.82%,67.71%,1363.46,424.67,14.14,7959.34
2012/2/29,80.2,81.1,79.4,81.1,79.6,79.23,78.13,76.35,78339,49724,53293,0.93,0.81,0.12,74.55%,69.99%,1365.74,423.79,14.37,8121.44
2012/3/1,81,81,80.1,80.1,79.62,79.51,78.29,76.46,21240,48345,51206,0.97,0.84,0.13,74.49%,71.49%,1365.68,424.17,14.52,8118.34
2012/3/2,80,80.1,79.2,80,79.68,79.66,78.45,76.56,23913,44899,46447,0.96,0.86,0.09,73.59%,72.19%,1374.09,424.78,14.64,8144.04
2012/3/3,79.1,79.6,79.1,79.3,79.92,79.74,78.6,76.64,7342,34372,41191,0.89,0.87,0.02,67.01%,70.46%,1369.63,420.35,14.59,8114.44
2012/3/5,78.7,79.6,78.5,78.9,79.88,79.63,78.72,76.68,22825,30732,35575,0.81,0.86,-0.05,59.20%,66.71%,1369.63,420.35,14.59,8004.74
2012/3/6,79.6,79.6,78.3,79.5,79.56,79.58,78.83,76.74,27780,20620,35172,0.75,0.84,-0.09,59.13%,64.18%,1364.33,409.65,14.33,7937.97
2012/3/7,79,79.3,78.7,79.1,79.36,79.49,78.91,76.79,30335,22439,35392,0.68,0.81,-0.12,55.66%,61.34%,1343.36,405.95,14.16,7903.08
2012/3/8,79.8,80.2,79.2,79.7,79.3,79.49,79.02,76.86,36967,25050,34974,0.67,0.78,-0.11,58.47%,60.38%,1352.63,412.24,14.4,7984.56
2012/3/9,79.5,80,78.8,80,79.44,79.68,79.12,76.92,22731,28128,31250,0.66,0.76,-0.1,59.22%,60.00%,1365.91,418.35,14.61,8016.01
2012/3/12,80.2,80.5,79.6,80,79.66,79.77,79.28,76.98,28952,29353,30042,0.67,0.74,-0.07,60.47%,60.15%,1370.87,422.85,14.6,7927.55
2012/3/13,80.6,81.3,80.1,81.3,80.02,79.79,79.51,77.1,48137,33424,27022,0.74,0.74,0,73.64%,64.65%,1371.09,418.57,14.4,8031.51
2012/3/14,82.4,83.2,82,83.2,80.84,80.1,79.81,77.24,63310,40019,31229,0.94,0.78,0.16,82.43%,70.58%,1395.95,428.2,14.87,8125.26
2012/3/15,83.2,83.2,82.5,83.2,81.54,80.42,80.04,77.37,30609,38748,31899,1.1,0.84,0.26,88.29%,76.48%,1394.28,426.65,14.81,8121.62
2012/3/16,83.2,83.8,81.1,81.1,81.76,80.6,80.17,77.48,29210,40044,34086,1.11,0.9,0.22,75.83%,76.26%,1402.6,434.99,14.94,8054.94
2012/3/19,83.7,84.2,82.4,83.7,82.5,81.08,80.36,77.67,37508,41755,35554,1.25,0.97,0.28,80.85%,77.79%,1404.17,435.41,14.79,8043.92
2012/3/20,84,84.1,82.8,83.2,82.88,81.45,80.52,77.84,30106,38149,35787,1.32,1.04,0.28,81.06%,78.88%,1409.75,438.69,15.16,7972.7
2012/3/21,84.8,85.2,83.8,84.9,83.22,82.03,80.76,78.05,76184,40723,40371,1.48,1.13,0.35,85.81%,81.19%,1405.52,435.54,14.94,7981.94
2012/3/22,85,85.7,84.3,85.2,83.62,82.58,81.04,78.25,38057,42213,40480,1.61,1.22,0.39,87.81%,83.40%,1402.89,437.19,15.21,8059.94
2012/3/23,85,85.4,84.4,85.4,84.48,83.12,81.4,78.41,29495,42270,41157,1.71,1.32,0.39,90.09%,85.63%,1392.78,434.54,15.03,8076.61
2012/3/26,85.1,85.1,82.5,83.6,84.46,83.48,81.63,78.55,59941,46757,44256,1.64,1.39,0.26,78.17%,83.14%,1397.11,435.68,14.99,7967.62
2012/3/27,85,85.8,84.3,85.8,84.98,83.93,81.86,78.73,38560,48447,43298,1.71,1.45,0.26,85.45%,83.91%,1416.51,441.88,15.38,8029.46
2012/3/28,86.5,86.5,84.6,85.5,85.1,84.16,82.13,78.9,28304,38871,39797,1.76,1.51,0.24,84.13%,83.98%,1412.52,441.6,15.37,8038.07
2012/3/29,84.5,84.5,83.4,84.1,84.88,84.25,82.34,79.05,49940,41248,41731,1.65,1.54,0.11,69.91%,79.29%,1405.54,436.1,15.18,7872.66
2012/3/30,83.7,84.9,82.9,84.9,84.78,84.63,82.62,79.2,43825,44114,43192,1.58,1.55,0.03,66.60%,75.06%,1403.28,436.85,15.08,7933
2012/4/2,84.8,85.2,84,85.1,85.08,84.77,82.93,79.35,23686,36863,41810,1.54,1.55,-0.01,66.07%,72.06%,1408.47,438.64,15.28,7862.9
2012/4/3,85,85,83.8,85,84.92,84.95,83.2,79.51,31283,35408,41928,1.48,1.53,-0.05,64.88%,69.67%,1419.04,438.44,15.4,7760.85
2012/4/5,83.3,84,83.1,83.1,84.44,84.77,83.4,79.64,47674,39282,39077,1.31,1.49,-0.18,48.25%,62.53%,1413.38,431.5,15.22,7639.82
2012/4/6,84,84,83.1,83.8,84.38,84.63,83.61,79.78,34113,36116,38682,1.18,1.43,-0.24,43.00%,56.02%,1398.96,421.9,15,7706.26
2012/4/9,82,83.6,82,83,84,84.39,83.76,79.9,23247,32001,38057,1.01,1.34,-0.33,36.08%,49.37%,1398.08,423.2,15.24,7600.87
2012/4/10,83.1,83.5,81.8,82,83.38,84.23,83.86,80,33387,33941,35402,0.82,1.24,-0.42,25.47%,41.40%,1382.2,417.08,14.86,7640.68
2012/4/11,82,83.5,81.7,82.4,82.86,83.89,83.91,80.11,40770,35838,35623,0.68,1.13,-0.45,23.65%,35.48%,1358.59,409.65,14.62,7656.67
2012/4/12,82.5,82.7,81.5,82.6,82.76,83.6,83.88,80.23,39455,34194,36738,0.54,1.01,-0.47,25.67%,32.21%,1368.71,416.42,14.79,7662.92
2012/4/13,83.4,85,82.7,84.9,82.98,83.68,83.97,80.37,44743,36320,36218,0.59,0.93,-0.33,47.75%,37.39%,1387.57,424.16,14.92,7788.27
2012/4/16,84.6,85,83.8,84.9,83.36,83.68,84.16,80.51,19776,35626,33813,0.65,0.87,-0.22,64.21%,46.33%,1370.26,416.43,15.1,7729.86
2012/4/17,84.9,84.9,83.4,83.8,83.72,83.55,84.16,80.62,29503,34849,34395,0.63,0.82,-0.19,64.71%,52.46%,1369.57,416.7,15.1,7585.87
2012/4/18,85,85,84.4,85,84.24,83.55,84.25,80.75,32819,33259,34549,0.68,0.79,-0.12,76.48%,60.46%,1390.78,423.2,15.21,7605
2012/4/19,84.5,85.8,84.3,85.8,84.88,83.82,84.3,80.92,31618,31692,32943,0.75,0.79,-0.03,84.32%,68.42%,1385.14,419.51,15.28,7622.69
2012/4/20,85,85.7,84.1,84.3,84.76,83.87,84.25,81.07,29213,28586,32453,0.74,0.78,-0.04,77.92%,71.58%,1376.92,415.03,15.25,7507.15
2012/4/23,84.2,84.6,83.4,84.3,84.64,84,84.2,81.19,20352,28701,32164,0.68,0.76,-0.07,73.65%,72.27%,1378.53,405.17,15.11,7481.09
2012/4/24,83.8,84.6,83.6,84.6,84.8,84.26,84.25,81.29,33320,29464,32157,0.65,0.74,-0.09,73.13%,72.56%,1366.94,400.15,14.89,7498.84
2012/4/25,84.9,84.9,83.9,84.2,84.64,84.44,84.17,81.39,49611,32823,33041,0.61,0.71,-0.1,64.88%,70.00%,1371.97,397.1,14.86,7563.18
2012/4/26,84.2,84.2,83.5,84,84.28,84.58,84.09,81.5,21066,30712,31202,0.54,0.68,-0.14,51.59%,63.86%,1390.69,406.4,14.91,7521.35
2012/4/27,87,89.8,86,86,84.62,84.69,84.19,81.66,118849,48640,38613,0.72,0.69,0.04,47.93%,58.55%,1399.98,415.2,15.82,7480.5
2012/4/30,86.3,87.4,85.7,86.8,85.12,84.88,84.28,81.83,47647,54099,41400,0.83,0.72,0.12,49.66%,55.59%,1403.36,415.91,16.15,7501.72
2012/5/2,87,88.9,86.8,88.4,85.88,85.34,84.45,82.03,48250,57085,43275,1.03,0.78,0.25,59.15%,56.78%,1397.91,413.39,15.58,7676.81
2012/5/3,88.4,89,87.9,88.9,86.82,85.73,84.64,82.22,27728,52708,42765,1.21,0.86,0.35,68.08%,60.54%,1402.31,416.81,16.1,7659.53
2012/5/4,86.7,88,86.7,87.6,87.54,85.91,84.87,82.39,37720,56039,43376,1.25,0.94,0.31,67.26%,62.78%,1391.57,406.49,15.7,7700.95
2012/5/7,86.5,86.5,85,85.6,87.46,86.04,84.96,82.53,47917,41852,45246,1.12,0.98,0.14,55.95%,60.51%,1369.1,397.94,15.44,7538.08
2012/5/8,86,86,84.4,84.4,86.98,86.05,85.03,82.63,45836,41490,47794,0.93,0.97,-0.03,42.06%,54.36%,1369.58,396.92,15.42,7545.71
2012/5/9,83.9,85.2,83.5,84.6,86.22,86.05,85.16,82.76,41264,40093,48589,0.75,0.92,-0.17,33.86%,47.53%,1363.72,394.36,15.16,7475.71
2012/5/10,85,85.7,84.3,85.3,85.5,86.16,85.3,82.91,28689,40285,46497,0.66,0.87,-0.22,32.10%,42.38%,1354.58,393.15,15.13,7484.01
2012/5/11,85.7,85.7,84.5,85.5,85.08,86.31,85.45,83.04,33627,39467,47753,0.58,0.81,-0.23,33.52%,39.43%,1357.99,391.74,15.39,7401.37
2012/5/14,84.8,85.5,84.8,85.4,85.04,86.25,85.47,83.16,14136,32710,37281,0.52,0.75,-0.24,33.86%,37.57%,1353.39,394.6,15.39,7377.18
2012/5/15,85.4,85.7,84.1,85.5,85.26,86.12,85.5,83.28,30740,29691,35591,0.46,0.7,-0.24,34.70%,36.61%,1338.35,390.31,15.08,7395.64
2012/5/16,84.2,84.5,83.4,83.4,85.02,85.62,85.48,83.33,65470,34532,37313,0.28,0.61,-0.33,23.13%,32.12%,1330.66,386.29,14.79,7234.57
2012/5/17,84.8,85.1,84.1,85.1,84.98,85.24,85.49,83.42,33658,35526,37906,0.23,0.54,-0.3,33.70%,32.65%,1324.8,379.82,14.92,7356.77
2012/5/18,83.9,83.9,81.8,81.8,84.24,84.66,85.29,83.45,57621,40325,39896,-0.01,0.43,-0.44,22.47%,29.25%,1304.86,371.45,14.7,7151.19
2012/5/21,81,82.8,81,82.5,83.66,84.35,85.2,83.49,32415,43981,38346,-0.21,0.3,-0.51,25.62%,28.04%,1295.22,364.48,14.28,7192.23
2012/5/22,82.7,82.9,82.2,82.2,83,84.13,85.09,83.56,33978,44628,37160,-0.35,0.17,-0.52,25.59%,27.22%,1315.99,373.85,14.42,7274.89
2012/5/23,81,81.2,79,79.1,82.14,83.58,84.82,83.56,63270,44188,39360,-0.67,0,-0.68,17.56%,24.00%,1316.63,370.98,14.4,7147.75
2012/5/24,78.9,80.6,78.1,80.6,81.24,83.11,84.64,83.55,40984,45654,40590,-0.89,-0.18,-0.71,22.67%,23.56%,1318.86,372.33,14.08,7124.89
2012/5/25,79.8,80.5,79.2,80,80.88,82.56,84.44,83.55,28279,39785,40055,-1.06,-0.35,-0.7,23.45%,23.52%,1320.68,367.07,13.96,7071.63
2012/5/28,80,81.7,79.8,81.6,80.7,82.18,84.22,83.58,30137,39330,41655,-1.07,-0.5,-0.58,32.30%,26.45%,1317.82,372.11,13.98,7136
2012/5/29,82.5,83.2,82,82.3,80.72,81.86,83.99,83.63,41172,40768,42698,-0.97,-0.59,-0.38,41.53%,31.47%,1317.82,372.11,13.98,7342.29
2012/5/30,81.6,82,80.3,81.7,81.24,81.69,83.66,83.68,75752,43265,43727,-0.96,-0.67,-0.3,48.38%,37.11%,1332.42,379.66,14.15,7261.8
2012/5/31,80.5,85.1,79.7,85.1,82.14,81.69,83.47,83.77,89332,52934,49294,-0.76,-0.69,-0.08,65.58%,46.60%,1313.32,372.2,13.93,7301.5
2012/6/1,81.7,81.7,79.9,79.9,82.12,81.5,83.08,83.78,66925,60664,50224,-0.87,-0.72,-0.14,52.29%,48.50%,1310.33,368.37,13.73,7106.09
2012/6/4,76.5,77.1,76.1,76.5,81.1,80.9,82.63,83.73,66009,67838,53584,-1.24,-0.83,-0.42,36.34%,44.45%,1278.04,353.17,13.06,6894.66
2012/6/5,77.5,78.2,77.2,78.2,80.28,80.5,82.32,83.7,37617,67127,53948,-1.41,-0.94,-0.47,32.01%,40.30%,1278.18,352.69,13.02,7000.45
2012/6/6,78.2,78.6,77.5,77.8,79.5,80.37,81.98,83.66,33715,58720,50992,-1.53,-1.06,-0.47,27.63%,36.08%,1285.5,360.5,13.21,7056.15
2012/6/7,79.4,79.8,78.6,79.8,78.44,80.29,81.7,83.64,47700,50393,51664,-1.47,-1.14,-0.33,32.13%,34.76%,1315.13,372.57,13.5,7080.31
2012/6/8,77,78.7,77,77.9,78.04,80.08,81.32,83.55,35988,44206,52435,-1.55,-1.22,-0.32,28.08%,32.54%,1314.99,367.47,13.54,6999.65
2012/6/11,79.9,80.5,79.6,80.4,78.82,79.96,81.07,83.5,40596,39123,53481,-1.4,-1.26,-0.14,34.65%,33.24%,1325.66,372.73,13.46,7120.23
2012/6/12,78.5,79.8,78.5,79.4,79.06,79.67,80.77,83.47,38319,39264,53195,-1.34,-1.27,-0.07,35.32%,33.93%,1308.93,365.69,13.41,7072.08
2012/6/13,80.8,80.8,79.5,80,79.5,79.5,80.6,83.41,32284,38977,48849,-1.22,-1.26,0.04,46.76%,38.21%,1324.18,373.74,13.7,7088.83
2012/6/14,80,80.2,79.1,79.2,79.38,78.91,80.3,83.35,31162,35670,43032,-1.16,-1.24,0.08,53.16%,43.19%,1314.88,369.79,13.55,7075.1
2012/6/15,79.2,79.5,78.1,78.1,79.42,78.73,80.12,83.23,89900,46452,45329,-1.18,-1.23,0.05,45.09%,43.83%,1329.1,369.15,13.47,7155.83
2012/6/18,80,81,80,80.8,79.5,79.16,80.03,83.16,33738,45081,42102,-1.01,-1.19,0.18,61.73%,49.79%,1342.84,375.15,13.67,7281.5
2012/6/19,80.9,80.9,80,80.5,79.72,79.39,79.95,83.08,28911,43199,41231,-0.87,-1.12,0.25,70.32%,56.63%,1344.78,380.55,13.96,7273.13
2012/6/20,81.3,81.6,80.5,81.6,80.04,79.77,80.07,83.04,35326,43807,41392,-0.69,-1.04,0.35,80.21%,64.49%,1357.98,384.94,14.11,7334.63
2012/6/21,80.5,81,80.3,80.6,80.32,79.85,80.07,82.96,27064,42988,39329,-0.59,-0.95,0.35,77.28%,68.76%,1355.69,388.59,14.13,7279.05
2012/6/22,80,81,79.9,80.1,80.72,80.07,80.08,82.87,31118,31231,38842,-0.54,-0.87,0.33,70.57%,69.36%,1325.51,372.71,13.58,7222.05
2012/6/25,80.8,80.8,79.1,79.6,80.48,79.99,79.98,82.79,40787,32641,38861,-0.53,-0.8,0.27,61.33%,66.69%,1335.02,378.65,13.83,7166.38
2012/6/26,79,79.1,78.3,78.7,80.12,79.92,79.8,82.69,42391,35337,39268,-0.61,-0.76,0.16,46.60%,59.99%,1313.72,365.55,13.38,7137.93
2012/6/27,78.3,79.5,78.2,79.3,79.66,79.85,79.68,82.59,32771,34826,39317,-0.63,-0.73,0.11,42.50%,54.16%,1319.99,366.87,13.31,7183.01
2012/6/28,80,80.3,79.5,79.9,79.52,79.92,79.42,82.51,33114,36036,39512,-0.57,-0.7,0.13,45.00%,51.11%,1331.85,371.71,13.54,7169.61
2012/6/29,79.6,81.3,79.3,81.3,79.76,80.24,79.49,82.48,50919,39996,35614,-0.45,-0.65,0.2,60.39%,54.20%,1329.04,369.38,13.44,7296.28
2012/7/2,81.5,83.7,81.5,83.3,80.5,80.49,79.83,82.47,64377,44714,38678,-0.17,-0.55,0.38,71.17%,59.86%,1362.16,385.46,13.96,7345.16
2012/7/3,83.6,84.9,83.4,84.2,81.6,80.86,80.13,82.49,60850,48406,41872,0.14,-0.42,0.56,77.30%,65.67%,1365.51,384.79,14.27,7418.36
2012/7/4,82.1,82.1,81.2,81.2,81.98,80.82,80.3,82.48,44221,50696,42761,0.16,-0.3,0.46,66.46%,65.93%,1374.02,390.3,14.44,7422.59
2012/7/5,82,82,80.7,81,82.2,80.86,80.36,82.45,28556,49785,42910,0.16,-0.21,0.37,58.23%,63.37%,1374.02,390.3,14.44,7387.78
2012/7/6,81,81,80.1,80.9,82.12,80.94,80.51,82.42,38188,47238,43617,0.12,-0.14,0.26,52.26%,59.66%,1367.58,385.68,13.65,7368.59
2012/7/9,79.9,80.3,79.6,80,81.46,80.98,80.49,82.34,45061,43375,44045,0.03,-0.11,0.14,43.79%,54.37%,1354.68,376.04,13.5,7309.96
2012/7/10,79.4,79.9,78.6,79.1,80.44,81.02,80.47,82.25,37142,38634,43520,-0.11,-0.11,0,31.84%,46.86%,1352.46,371.47,13.5,7251.35
2012/7/11,78.1,78.3,77.4,78.1,79.82,80.9,80.38,82.15,59420,41673,46185,-0.31,-0.15,-0.16,24.34%,39.35%,1341.47,363.01,13.28,7257.91
2012/7/12,77.5,77.5,75.7,75.7,78.76,80.48,80.2,82,69235,49809,49797,-0.61,-0.24,-0.37,16.23%,31.64%,1341.45,359.67,13.15,7130.93
2012/7/13,74.9,76,74.5,75.8,77.74,79.93,80.09,81.83,52311,52634,49936,-0.89,-0.37,-0.52,14.98%,26.09%,1334.76,353.69,12.8,7104.27
